780,1,14.529,18.552
790,1,14.727,19.661
800,1,14.932,20.765
810,1,15.262,21.827
810,2,16.693,22.183
820,2,16.742,21.46
830,2,16.914,20.401
840,2,17.179,19.666
840,3,17.708,22.031
850,2,17.278,18.825
850,3,17.778,21.128
850,4,16.054,8.7783
850,5,15.373,8.6114
850,6,16.757,21.933
860,2,17.445,18.038
860,3,17.752,20.305
860,4,16.005,9.7678
860,5,15.318,9.6056
860,6,16.856,21.001
870,2,17.558,17.262
870,3,17.792,19.451
870,4,15.939,10.853
870,5,15.168,10.69
870,6,16.836,20.093
880,2,17.626,16.568
880,3,17.787,18.684
880,4,15.831,11.855
880,5,15.069,11.698
880,6,16.963,19.18
890,2,17.759,15.955
890,3,17.782,17.872
890,4,15.768,12.902
890,5,15.016,12.767
890,6,16.979,18.323
900,2,17.923,15.334
900,3,17.777,17.057
900,4,15.707,13.891
900,5,14.964,13.794
900,6,17.09,17.495
910,2,18.102,14.965
910,3,17.943,16.38
910,4,15.627,15.068
910,5,14.984,14.843
910,6,17.094,16.611
920,2,18.523,14.608
920,3,18.041,15.718
920,4,15.639,16.067
920,5,15.004,15.85
920,6,17.149,15.798
930,2,18.244,14.296
930,3,17.977,15.155
930,4,15.607,17.068
930,5,14.981,16.858
930,6,17.045,15.051
930,7,16.809,22.187
940,2,18.648,14.041
940,3,17.943,14.786
940,4,15.888,18.212
940,5,15.11,17.917
940,6,17.146,14.175
940,7,16.943,20.847
950,2,18.796,13.563
950,3,17.949,14.447
950,4,15.948,19.2
950,5,15.153,18.942
950,6,17.141,13.401
950,7,17.009,19.575
950,8,10.724,7.6175
960,2,18.943,12.919
960,3,17.927,13.852
960,4,16.07,20.22
960,5,15.232,20.022
960,6,17.332,12.804
960,7,16.805,18.245
960,8,11.47,8.4207
970,2,18.943,12.104
970,3,17.83,13.289
970,4,16.259,21.106
970,5,15.433,20.917
970,6,17.228,12.224
970,7,16.77,16.956
970,8,11.897,9.1608
980,2,18.758,11.377
980,3,18.069,12.71
980,4,16.416,22.021
980,5,15.3,21.84
980,6,17.11,11.619
980,7,16.601,15.719
980,8,12.442,9.9507
990,2,18.345,10.634
990,3,18.09,11.876
990,6,17.065,10.993
990,7,16.385,14.407
990,8,12.776,10.915
1000,2,17.996,9.9152
1000,3,17.898,11.108
1000,6,16.948,10.574
1000,7,16.2,13.158
1000,8,13.07,11.683
1010,2,17.376,9.2662
1010,3,17.846,10.163
1010,6,16.892,9.8068
1010,7,16.007,11.935
1010,8,13.433,12.721
1020,2,16.993,8.5728
1020,3,17.6,9.3742
1020,6,16.59,9.342
1020,7,15.85,10.795
1020,8,13.771,13.762
1030,8,13.664,14.557
1040,8,13.961,15.561
1050,8,14.18,16.593
1050,9,15.617,22.929
1050,10,16.236,22.876
1050,11,17.134,22.61
1050,12,17.89,22.189
1060,8,14.59,17.446
1060,9,15.617,22.929
1060,10,16.236,22.876
1060,11,16.967,21.636
1060,12,17.872,21.492
1070,8,14.863,18.385
1070,9,15.617,22.929
1070,10,16.236,22.876
1070,11,16.906,21.055
1070,12,17.813,20.793
1070,13,17.028,21.968
1080,8,15.088,19.325
1080,9,15.578,22.928
1080,10,16.236,22.876
1080,11,17.06,20.382
1080,12,17.668,20.17
1080,13,17.082,21.436
1080,14,17.937,22.638
1090,8,15.282,20.171
1090,9,15.514,22.925
1090,10,16.197,22.899
1090,11,17.148,19.973
1090,12,17.453,19.543
1090,13,16.47,20.527
1090,14,18.157,22.035
1090,15,17.32,22.702
1100,8,15.471,20.984
1100,9,15.487,22.974
1100,10,16.192,23.009
1100,11,17.033,19.632
1100,12,17.269,18.99
1100,13,16.288,19.814
1100,14,18.359,21.383
1100,15,17.594,22.001
1110,8,15.62,21.687
1110,11,16.933,18.96
1110,12,17.171,18.306
1110,13,16.156,19.088
1110,14,18.501,20.679
1110,15,17.751,21.347
1110,16,16.736,21.307
1110,17,18.003,22.23
1110,18,17.194,22.908
1120,8,15.869,22.378
1120,11,16.604,18.135
1120,12,17.002,17.59
1120,13,15.951,18.37
1120,14,18.365,20.013
1120,15,17.764,20.529
1120,16,16.802,20.501
1120,17,18.18,21.35
1120,18,17.3,22.178
1130,11,16.394,17.27
1130,12,16.916,16.82
1130,13,15.838,17.671
1130,14,18.276,19.202
1130,15,17.63,19.699
1130,16,16.764,19.66
1130,17,18.385,20.477
1130,18,17.495,21.297
1130,20,17.88,22.162
1140,11,16.173,16.529
1140,12,16.741,16.074
1140,13,15.612,16.937
1140,14,18.261,18.445
1140,15,17.581,18.95
1140,16,16.568,18.943
1140,17,18.416,19.682
1140,18,17.653,20.407
1140,20,18.267,21.214
1150,11,16.103,15.766
1150,12,16.677,15.302
1150,13,15.38,16.187
1150,14,18.37,17.847
1150,15,17.491,18.181
1150,16,16.538,18.104
1150,17,18.615,18.779
1150,18,17.768,19.625
1150,20,18.443,20.216
1150,21,16.141,21.424
1160,11,15.886,15.039
1160,12,16.553,14.542
1160,13,15.113,15.479
1160,14,18.303,17.013
1160,15,17.452,17.414
1160,16,16.322,17.338
1160,17,18.887,17.662
1160,18,17.68,18.651
1160,20,18.418,19.086
1160,21,15.629,20.61
1170,11,15.649,14.359
1170,12,16.538,13.852
1170,13,14.855,14.774
1170,14,18.128,16.111
1170,15,17.343,16.64
1170,16,16.334,16.715
1170,17,18.907,16.86
