10,1,14.979,5.3049
20,1,14.539,5.3271
20,2,14.864,5.8173
30,1,14.098,5.3493
30,2,14.511,5.8087
40,1,13.658,5.3715
40,2,14.158,5.8004
50,1,13.217,5.3937
50,2,13.732,5.8646
60,1,12.771,5.3937
60,2,13.298,5.9369
70,1,12.325,5.3937
70,2,12.864,6.0092
80,1,11.879,5.3937
80,2,12.406,6.0593
80,3,3.9988,0.047732
90,1,11.432,5.3937
90,2,11.93,6.0947
90,3,4.3918,0.85918
100,1,10.986,5.3937
100,2,11.455,6.13
100,3,4.8032,1.5503
110,1,10.684,5.4352
110,2,10.981,6.1245
110,3,5.2332,2.121
120,1,10.382,5.4768
120,2,10.507,6.1147
120,3,5.6836,2.6799
130,1,10.037,5.4968
130,2,10.041,6.1142
130,3,6.2148,3.1911
140,1,9.6738,5.5076
140,2,9.5808,6.1231
140,3,6.7429,3.6832
150,1,9.2432,5.5023
150,2,9.1209,6.1319
150,3,7.244,4.0016
160,1,8.7459,5.4806
160,2,8.6318,6.1386
160,3,7.7451,4.3197
170,1,8.2483,5.4589
170,2,8.1353,6.1445
170,3,8.4216,4.5584
180,1,7.7506,5.4319
180,2,7.6388,6.1507
180,3,9.0875,4.8095
190,1,7.2514,5.3842
190,2,7.1423,6.1567
190,3,9.7464,5.0689
200,1,6.7524,5.3364
200,2,6.6551,6.1266
200,3,10.401,5.2949
210,1,6.2531,5.2887
210,2,6.1692,6.0927
210,3,11.047,5.4431
210,5,7.3242,0.11933
220,1,5.7638,5.2975
220,2,5.683,6.0586
220,3,11.693,5.5913
220,5,6.9948,0.86634
220,6,6.3649,0.7482
230,1,5.2787,5.3307
230,2,5.197,6.0245
230,3,12.333,5.8042
230,4,0.47517,6.8192
230,5,6.6654,1.6136
230,6,6.0008,1.4732
240,1,4.7933,5.3639
240,2,4.7298,6.0042
240,3,12.965,6.1145
240,4,1.0337,6.8102
240,5,6.2847,2.3606
240,6,5.6295,2.168
250,1,4.3095,5.3901
250,2,4.2705,5.9896
250,3,13.554,6.441
250,4,1.596,6.7963
250,5,5.8821,3.1078
250,6,5.2427,2.7916
260,1,3.8391,5.355
260,2,3.8113,5.9751
260,3,14.08,6.792
260,4,2.1924,6.7405
260,5,5.4978,3.7885
260,6,4.8556,3.4152
270,1,3.3687,5.32
270,2,3.3698,5.9846
270,3,14.606,7.1428
270,4,2.7887,6.6849
270,5,5.1408,4.3696
270,6,4.4663,4.0181
280,1,2.8983,5.2849
280,2,2.9545,6.0297
280,3,15.132,7.4939
280,4,3.387,6.625
280,5,4.7738,4.9376
280,6,4.0681,4.5379
290,1,2.446,5.2882
290,2,2.5393,6.0748
290,4,4.0039,6.5262
290,5,4.3154,5.3894
290,6,3.6697,5.0579
300,1,2.0018,5.3083
300,2,2.124,6.12
300,4,4.6208,6.4273
300,5,3.8568,5.8412
300,6,3.2498,5.5431
310,1,1.5574,5.3281
310,2,1.6987,6.1643
310,4,5.2362,6.335
310,5,3.4133,6.2963
310,6,2.7977,5.9763
320,1,1.1162,5.3579
320,2,1.2692,6.208
320,4,5.8461,6.2677
320,5,3.0046,6.7598
320,6,2.3454,6.4094
330,1,0.70281,5.4772
330,2,0.83971,6.2519
330,4,6.4558,6.2001
330,5,2.5961,7.223
330,6,1.9254,6.8677
340,1,0.28939,5.5966
340,2,0.4102,6.2958
340,4,7.0657,6.1328
340,5,2.1876,7.6863
