10,1,193.39,357.5
10,2,129.2,322.6
10,3,307.81,386.09
10,4,431.3,424.1
10,5,535,187
10,6,553,179
10,7,603,140
10,8,454,199
10,9,53.1,360.7
10,10,14.899,295
20,3,337.01,362.39
20,4,466.5,420.4
20,5,535,187
20,6,553,179
20,7,609.4,140
20,8,454,199
30,3,359.81,340.19
30,4,499.7,418.2
30,5,535,187
30,6,553,179
30,7,620.8,141.8
30,8,454,199
40,3,384.5,322.7
40,4,538.1,415.3
40,5,535,187
40,6,553,179
40,7,646.3,138.4
40,8,454,199
50,3,405,300.29
50,4,568.1,408.7
50,5,535,187
50,6,553,179
50,7,666.1,137.1
50,8,454,199
60,3,426.8,284.5
60,4,605.2,404.4
60,5,535,187
60,6,553,179
60,8,454,199
70,3,452.41,268.6
70,4,633.3,399.5
70,5,535,187
70,6,553,179
70,8,454,199
80,3,479.31,254.4
80,5,535,187
80,6,553,179
80,8,454,199
90,3,506.3,242.2
90,5,535,187
90,6,553,179
90,8,454,199
100,3,531.5,229.3
100,5,535,187
100,6,553,179
100,8,454,199
110,3,553.8,219
110,5,535,187
110,6,553,179.9
110,8,454,199
120,3,580.31,204.5
120,5,535,187
120,6,553,180
120,8,454,199
130,3,596.5,189.5
130,5,535,187
130,6,553,180
130,8,454,199
140,5,535,187
140,6,553,180
140,8,454,199
150,5,535,187
150,6,553,180
150,8,454,199
150,11,612.9,282.1
150,12,643,333.5
150,13,682.7,307.5
160,5,535,187
160,6,553,180
160,8,454,199
160,11,571.2,284.7
160,12,629.4,335.8
160,13,662.1,301.6
170,5,535,187
170,6,553,180
170,8,454,199
170,11,531,290.4
170,12,610,336
170,13,635.7,301.9
180,5,535,187
180,6,553,180
180,8,458.5,195.4
180,11,489.2,293.7
180,12,586.4,339.6
180,13,606,303.8
180,14,437.9,493.2
180,15,432.4,445.1
180,16,262.2,472
190,5,535,187
190,6,553,180
190,8,454.5,198.6
190,11,448.1,300.3
190,12,559.7,341.8
190,13,576,306.7
190,14,460.8,487.6
190,15,457.5,443.2
190,16,299.3,464.7
200,5,535,187
200,6,553,180
200,8,454,199
200,11,407.1,304.6
200,12,528.2,341.1
200,13,545.1,309.7
200,14,484.6,485.2
200,15,482.5,439.4
200,16,339,456.8
210,5,535,187
210,6,553,180
210,8,458.5,193.6
210,11,366.1,309.5
210,12,496.2,344.6
210,13,511.4,310.9
210,14,509.5,483.2
210,15,507.5,438.1
210,16,379,448.8
220,5,535,187
220,6,553,180
220,8,460.8,194.8
220,11,321.5,313.6
220,12,464.2,343.2
220,13,476.5,311.9
220,14,533.6,477.6
220,15,530.7,438
220,16,419.9,445.3
230,5,535,187
230,6,553,180
230,8,454.7,198.6
230,11,276.5,323.9
230,12,428.6,343.9
230,13,440.6,312.9
230,14,558.5,475.2
230,15,555.5,436.2
230,16,460.01,436
240,5,535,186.1
240,6,553,179.1
240,8,454,199
240,11,228.79,325
240,12,391.7,346.7
240,13,400.1,313.9
240,14,583.5,473.2
240,15,581.4,436
240,16,503.6,426
240,17,136.19,375.5
240,18,217.3,466.2
250,5,535,186
250,6,553,179
250,8,454,199
250,11,188.9,326.8
250,12,353.8,347
250,13,361.8,317.6
