10,1,617,411
10,2,611,390
10,3,548,387
10,4,542,357
10,5,398,392
10,6,406,432
10,7,320,420
10,8,215,270
20,1,592,411
20,2,587,390
20,3,529,384
20,4,521,355
20,5,382,395
20,6,429,434
20,7,342,427
20,8,225,274
30,1,568,410
30,2,563,390
30,3,509,380
30,4,500,353
30,5,365,397
30,6,453,436
30,7,365,432
30,8,234,275
30,9,699,427
40,1,545,408
40,2,541,388
40,3,490,378
40,4,480,352
40,5,348,400
40,6,472,436
40,7,389,436
40,8,241,274
40,9,672,433
50,1,522,407
50,2,520,386
50,3,470,377
50,4,461,352
50,5,331,405
50,6,491,436
50,7,414,439
50,8,248,273
50,9,645,437
60,1,499,408
60,2,498,385
60,3,451,375
60,4,442,352
60,5,314,410
60,6,508,434
60,7,438,443
60,8,255,272
60,9,622,438
70,1,478,413
70,2,474,390
70,3,432,373
70,4,422,352
70,5,297,415
70,6,522,428
70,7,462,448
70,8,262,271
70,9,598,438
80,1,456,419
80,2,451,394
80,3,412,371
80,4,403,352
80,5,279,419
80,6,538,418
80,7,486,453
80,8,270,271
80,9,577,437
90,1,434,424
90,2,427,399
90,3,392,370
90,4,383,350
90,5,260,422
90,6,556,405
90,7,512,455
90,8,278,270
90,9,555,435
100,1,409,430
100,2,402,406
100,3,372,368
100,4,363,347
100,5,242,425
100,6,574,391
100,7,538,458
100,8,285,270
100,9,535,435
110,1,384,436
110,2,377,412
110,3,352,366
110,4,342,345
110,5,224,428
110,6,590,377
110,7,564,460
110,8,291,268
110,9,515,440
120,1,359,440
120,2,353,416
120,3,333,364
120,4,322,343
120,5,205,431
120,6,605,362
120,7,587,460
120,8,294,267
120,9,495,445
120,10,15,283
130,1,334,442
130,2,328,418
130,3,313,364
130,4,302,340
130,5,187,433
130,6,620,347
130,7,610,460
130,8,298,265
130,9,471,449
130,10,28,287
140,1,309,444
140,2,304,420
140,3,294,364
140,4,283,339
140,5,170,436
140,6,633,331
140,7,634,457
140,8,298,263
140,9,445,452
140,10,42,291
150,1,283,445
150,2,279,422
150,3,275,364
150,4,265,337
150,5,152,438
150,6,638,311
150,7,661,450
150,8,297,261
150,9,420,454
150,10,57,295
160,1,257,446
160,2,256,422
160,3,255,364
160,4,247,335
160,5,135,440
160,6,642,291
160,7,687,442
160,8,297,259
160,9,399,452
160,10,80,298
170,1,231,447
170,2,232,422
170,3,237,363
170,4,228,334
170,5,117,442
170,6,647,273
170,8,285,259
170,9,378,450
170,10,103,302
180,1,206,450
180,2,209,422
180,3,219,362
180,4,210,332
180,5,101,443
180,6,652,254
180,8,274,260
180,9,357,449
180,10,127,305
190,1,183,454
190,2,184,425
190,3,201,362
190,4,193,330
190,5,85,443
190,6,653,236
190,8,263,261
190,9,334,450
190,10,150,308
200,1,159,458
200,2,159,428
200,3,183,361
200,4,176,327
200,5,69,443
200,6,653,219
200,8,252,261
200,9,311,451
200,10,173,311
200,11,20,269
210,1,136,463
210,2,134,430
210,3,165,359
210,4,159,325
210,5,52,443
210,6,652,201
210,8,242,260
210,9,289,452
210,10,196,313
210,11,45,279
220,1,114,465
220,2,112,432
220,3,147,356
220,4,143,323
220,5,36,443
220,6,652,184
220,8,233,259
220,9,266,452
220,10,219,316
220,11,71,287
230,1,92,468
230,2,89,434
230,3,128,353
230,4,129,320
230,5,20,443
230,6,651,167
230,8,224,257
230,9,244,450
230,10,241,319
230,11,101,289
240,1,70,471
240,2,67,437
240,3,110,349
240,4,115,318
240,6,650,151
240,8,215,257
240,9,222,448
240,10,264,322
240,11,132,291
250,1,48,473
250,2,45,440
250,3,91,346
250,4,101,315
250,6,649,134
250,8,205,258
250,9,200,447
250,10,286,326
250,11,164,297
260,1,27,476
260,2,23,443
260,3,75,339
260,4,87,313
260,6,649,118
260,8,196,259
260,9,178,446
260,10,308,328
260,11,197,305
270,3,59,331
270,4,75,307
270,8,186,260
270,9,157,445
270,10,330,328
270,11,230,312
280,3,42,324
280,4,64,301
280,8,176,261
280,9,136,444
280,10,352,329
280,11,262,322
290,3,27,317
290,4,53,296
290,8,168,262
290,9,114,443
290,10,373,329
290,11,295,332
300,3,14,309
300,4,42,290
300,8,159,262
300,9,97,442
300,10,396,331
300,11,328,342
310,4,28,282
310,8,151,262
310,9,85,441
310,10,420,332
310,11,361,352
320,4,15,275
320,8,142,262
320,9,72,440
320,10,444,334
320,11,393,362
330,8,140,264
330,9,63,439
330,10,467,336
330,11,427,369
330,12,717,417
340,8,138,267
340,9,63,439
340,10,491,336
340,11,462,371
340,12,691,415
340,13,683,439
350,8,137,269
350,9,62,439
350,10,513,335
350,11,497,374
350,12,666,413
350,13,656,439
360,8,135,271
360,9,61,439
360,10,536,333
360,11,531,376
360,12,640,411
360,13,629,439
370,8,133,273
370,9,60,438
370,10,558,332
370,11,565,380
370,12,614,409
370,13,602,438
380,8,128,273
380,9,60,438
380,10,581,331
380,11,599,384
380,12,587,408
380,13,576,437
390,8,124,274
390,9,59,438
390,10,606,331
390,11,633,388
390,12,560,406
390,13,550,435
400,8,120,274
400,9,58,438
400,10,631,332
400,11,666,390
400,12,535,402
400,13,525,429
410,8,114,276
410,9,58,437
410,10,656,332
410,11,699,393
410,12,510,397
410,13,499,423
420,8,109,279
420,9,57,437
420,10,682,333
420,12,485,392
420,13,473,418
430,8,103,281
430,9,56,437
430,10,700,323
430,12,461,389
430,13,448,413
440,8,99,281
440,9,55,436
440,12,438,385
440,13,423,409
450,8,96,281
450,9,55,436
450,12,414,381
450,13,397,405
460,8,92,281
460,9,54,436
460,12,391,378
460,13,374,401
460,14,701,440
470,8,88,281
470,9,53,436
470,12,367,374
470,13,352,397
470,14,671,437
470,15,689,406
480,8,83,282
480,9,52,435
480,12,344,370
480,13,330,393
480,14,641,434
480,15,660,404
490,8,78,283
490,9,52,435
490,12,320,367
490,13,308,389
490,14,611,432
490,15,631,402
490,16,12,272
500,8,73,284
500,9,51,435
500,12,298,363
500,13,287,385
500,14,582,428
500,15,601,397
500,16,16,276
510,8,70,281
510,9,50,435
510,12,278,358
510,13,265,382
510,14,553,424
510,15,571,392
510,16,20,281
520,8,69,276
520,9,50,434
520,12,258,353
520,13,244,378
520,14,524,421
520,15,542,387
520,16,24,286
520,17,9,305
530,8,69,270
530,9,49,434
530,12,238,348
530,13,222,374
530,14,496,415
530,15,516,383
530,16,28,290
530,17,22,309
540,8,69,268
540,9,48,434
540,12,218,343
540,13,201,371
540,14,468,408
540,15,490,379
540,16,32,290
540,17,36,314
550,8,69,268
550,9,47,433
550,12,194,341
550,13,176,369
550,14,440,401
550,15,464,376
550,16,35,290
550,17,47,315
560,8,69,268
560,9,44,432
560,12,171,340
560,13,152,367
560,14,413,394
560,15,437,373
560,16,39,290
560,17,56,312
570,8,69,267
570,9,41,431
570,12,148,339
570,13,127,366
570,14,386,391
570,15,410,370
570,16,44,291
570,17,66,309
580,8,69,267
580,9,37,430
580,12,126,338
580,13,103,363
580,14,360,388
580,15,383,367
580,16,49,292
580,17,73,306
590,8,69,267
590,9,33,429
590,12,106,335
590,13,81,357
590,14,333,386
590,15,358,363
590,16,53,293
590,17,80,302
590,18,19,291
600,8,69,266
600,9,28,429
600,12,86,332
600,13,58,351
600,14,307,383
600,15,333,358
600,16,58,293
600,17,86,299
600,18,21,298
610,8,69,266
610,9,23,429
610,12,67,329
610,13,36,344
610,14,280,379
610,15,308,354
610,16,66,292
610,17,92,297
610,18,30,306
610,19,12,227
620,8,69,265
620,9,18,429
620,12,52,330
620,13,15,337
620,14,254,375
620,15,283,351
620,16,73,292
620,17,98,297
620,18,42,314
620,19,16,235
630,8,69,265
630,9,13,429
630,12,37,332
630,14,227,370
630,15,258,350
630,16,80,291
630,17,103,297
630,18,61,319
630,19,20,244
640,8,69,265
640,12,18,328
640,14,202,367
640,15,233,349
640,16,88,290
640,17,108,297
640,18,77,322
640,19,23,252
640,20,19,313
650,8,69,264
650,14,179,365
650,15,213,348
650,16,100,286
650,17,118,296
650,18,90,324
650,19,31,261
650,20,32,320
660,8,69,264
660,14,156,364
660,15,193,347
660,16,112,282
660,17,128,294
660,18,103,326
660,19,43,269
660,20,45,327
670,8,69,264
670,14,133,362
670,15,171,344
670,16,124,278
670,17,138,293
670,18,118,326
670,19,56,278
670,20,52,338
680,8,69,263
680,14,110,362
680,15,152,343
680,16,137,275
680,17,147,292
680,18,131,327
680,19,69,286
680,20,58,349
690,8,69,263
690,14,89,362
690,15,135,344
690,16,151,273
690,17,156,291
690,18,142,331
690,19,89,288
690,20,60,350
700,8,69,263
